track,metric,latency_kind,ch_label,ch_session,ch_model,c2_label,c2_campaign,c2_model,bench,size_family,ch_best,ch_avg,ch_worst,c2_best,c2_avg,c2_worst,ch_latency,c2_latency,ratio_c2_over_ch,winner,ch_dsp,c2_dsp,note
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,2719783,2719783,2719783,2097166,2719783,1.2968849390081663,chathls,11,0,xml:gemm_blocked_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,306388,306388,306388,4627,306388,66.21741949427275,chathls,1408,11,xml:gemm_ncubed_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gesummv,poly_mini,482,482,482,245,245,245,482,245,0.508298755186722,c2hls,20,16,xml:gesummv_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,matmul,poly_mini,660,660,660,3230,3230,3230,660,3230,4.893939393939394,chathls,19974,96,xml:matmul_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,mvt,poly_mini,1234,1234,1234,499,499,499,1234,499,0.40437601296596437,c2hls,16,320,xml:mvt_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,syrk,hlsfactory,164241,388881,619281,912072,1099272,1294152,164241,912072,5.553254059583174,chathls,11,11,xml:kernel_syrk_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,2mm,hlsfactory,7582,7582,7582,53914,53914,53914,7582,53914,7.1107887101028755,chathls,1116,771,xml:kernel_2mm_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,3mm,hlsfactory,7018,7018,7018,92640,92640,92640,7018,92640,13.200341977771444,chathls,2860,882,xml:kernel_3mm_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,atax,poly_mini,915,915,915,3280,3318,3318,915,3318,3.6262295081967215,chathls,16,33,xml:atax_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,bicg,poly_mini,843,843,843,2596,2596,2596,843,2596,3.0794780545670224,chathls,16,9,xml:bicg_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,covariance,poly_mini,4926,10750,17022,5870,6234,6626,17022,6626,0.3892609564093526,c2hls,8,128,xml:covariance_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm,poly_mini,902,902,902,31419,31419,31419,902,31419,34.83259423503326,chathls,271,21,xml:gemm_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,1695911,1695911,1695911,2097166,1695911,0.8086679833642163,c2hls,11,11,xml:gemm_blocked_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,1319077,1319077,1319077,4627,1319077,285.0825588934515,chathls,1408,8,xml:gemm_ncubed_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gesummv,poly_mini,482,482,482,2315,2315,2315,482,2315,4.8029045643153525,chathls,20,8,xml:gesummv_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,matmul,poly_mini,660,660,660,3640,3640,3640,660,3640,5.515151515151516,chathls,19974,96,xml:matmul_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,mvt,poly_mini,1234,1234,1234,5007,5007,5007,1234,5007,4.0575364667747165,chathls,16,4,xml:mvt_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,symm,hlsfactory,311596,311596,311596,1200002,34190402,90408002,311596,90408002,290.14493767570826,chathls,30,22,xml:kernel_symm_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,syr2k,hlsfactory,394721,394721,394721,55368,1365768,2709768,394721,2709768,6.865021116180796,chathls,38,11,xml:kernel_syr2k_csynth.xml
native_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,syrk,hlsfactory,164241,388881,619281,49354,1362874,2710074,619281,2710074,4.37616203306738,chathls,11,8,xml:kernel_syrk_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,2mm,hlsfactory,7582,7582,7582,53914,53914,53914,7582,53914,7.1107887101028755,chathls,1116,771,xml:kernel_2mm_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,3mm,hlsfactory,7018,7018,7018,92640,92640,92640,7018,92640,13.200341977771444,chathls,2860,882,xml:kernel_3mm_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,atax,poly_mini,915,915,915,3280,3318,3318,915,3318,3.6262295081967215,chathls,16,33,xml:atax_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,bicg,poly_mini,843,843,843,2596,2596,2596,843,2596,3.0794780545670224,chathls,16,9,xml:bicg_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,covariance,poly_mini,4926,10750,17022,5870,6234,6626,10750,6234,0.579906976744186,c2hls,8,128,xml:covariance_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm,poly_mini,902,902,902,31419,31419,31419,902,31419,34.83259423503326,chathls,271,21,xml:gemm_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,1695911,1695911,1695911,2097166,1695911,0.8086679833642163,c2hls,11,11,xml:gemm_blocked_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,1319077,1319077,1319077,4627,1319077,285.0825588934515,chathls,1408,8,xml:gemm_ncubed_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gesummv,poly_mini,482,482,482,2315,2315,2315,482,2315,4.8029045643153525,chathls,20,8,xml:gesummv_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,matmul,poly_mini,660,660,660,3640,3640,3640,660,3640,5.515151515151516,chathls,19974,96,xml:matmul_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,mvt,poly_mini,1234,1234,1234,5007,5007,5007,1234,5007,4.0575364667747165,chathls,16,4,xml:mvt_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,symm,hlsfactory,311596,311596,311596,1200002,34190402,90408002,311596,34190402,109.72670380877803,chathls,30,22,xml:kernel_symm_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,syr2k,hlsfactory,394721,394721,394721,55368,1365768,2709768,394721,1365768,3.460084464723184,chathls,38,11,xml:kernel_syr2k_csynth.xml
native_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,syrk,hlsfactory,164241,388881,619281,49354,1362874,2710074,388881,1362874,3.504604236257364,chathls,11,8,xml:kernel_syrk_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,2mm,hlsfactory,7582,7582,7582,53914,53914,53914,7582,53914,7.1107887101028755,chathls,1116,771,xml:kernel_2mm_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,3mm,hlsfactory,7018,7018,7018,92640,92640,92640,7018,92640,13.200341977771444,chathls,2860,882,xml:kernel_3mm_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,atax,poly_mini,915,915,915,3280,3318,3318,915,3280,3.5846994535519126,chathls,16,33,xml:atax_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,bicg,poly_mini,843,843,843,2596,2596,2596,843,2596,3.0794780545670224,chathls,16,9,xml:bicg_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,covariance,poly_mini,4926,10750,17022,5870,6234,6626,4926,5870,1.191636215996752,chathls,8,128,xml:covariance_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm,poly_mini,902,902,902,31419,31419,31419,902,31419,34.83259423503326,chathls,271,21,xml:gemm_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,1695911,1695911,1695911,2097166,1695911,0.8086679833642163,c2hls,11,11,xml:gemm_blocked_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,1319077,1319077,1319077,4627,1319077,285.0825588934515,chathls,1408,8,xml:gemm_ncubed_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,gesummv,poly_mini,482,482,482,2315,2315,2315,482,2315,4.8029045643153525,chathls,20,8,xml:gesummv_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,matmul,poly_mini,660,660,660,3640,3640,3640,660,3640,5.515151515151516,chathls,19974,96,xml:matmul_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,mvt,poly_mini,1234,1234,1234,5007,5007,5007,1234,5007,4.0575364667747165,chathls,16,4,xml:mvt_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,symm,hlsfactory,311596,311596,311596,1200002,34190402,90408002,311596,1200002,3.8511469980359183,chathls,30,22,xml:kernel_symm_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,syr2k,hlsfactory,394721,394721,394721,55368,1365768,2709768,394721,55368,0.14027122955201268,c2hls,38,11,xml:kernel_syr2k_csynth.xml
native_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,syrk,hlsfactory,164241,388881,619281,49354,1362874,2710074,164241,49354,0.30049743973794607,c2hls,11,8,xml:kernel_syrk_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,2mm,hlsfactory,7582,7582,7582,25322,25322,25322,7582,25322,3.339752044315484,chathls,1116,1330,xml:kernel_2mm_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,3mm,hlsfactory,7018,7018,7018,90518,90518,90518,7018,90518,12.89797663151895,chathls,2860,881,xml:kernel_3mm_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,atax,poly_mini,915,915,915,1288,1288,1288,915,1288,1.4076502732240437,chathls,16,168,xml:atax_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,bicg,poly_mini,843,843,843,982,982,982,843,982,1.1648873072360617,chathls,16,16,xml:bicg_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,covariance,poly_mini,4926,10750,17022,2937,5114,6290,17022,6290,0.3695217953236987,c2hls,8,44,xml:covariance_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,gemm,poly_mini,902,902,902,1419,1419,1419,902,1419,1.5731707317073171,chathls,271,9160,xml:gemm_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+skills,batch_parallel_chathls_fd_ds_rag_20260717_195138_rag_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,256425,256425,256425,2097166,256425,0.12227215203755926,c2hls,11,16,xml:gemm_blocked_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,306388,306388,306388,4627,306388,66.21741949427275,chathls,1408,11,xml:gemm_ncubed_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gesummv,poly_mini,482,482,482,245,245,245,482,245,0.508298755186722,c2hls,20,16,xml:gesummv_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+skills,batch_parallel_chathls_fd_ds_rag_20260717_195138_rag_skills,DeepSeek,matmul,poly_mini,660,660,660,333,333,333,660,333,0.5045454545454545,c2hls,19974,3072,xml:matmul_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,mvt,poly_mini,1234,1234,1234,499,499,499,1234,499,0.40437601296596437,c2hls,16,320,xml:mvt_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+skills,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,symm,hlsfactory,311596,311596,311596,50432,50432,50432,311596,50432,0.16185060141978716,c2hls,30,668,xml:kernel_symm_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+skills,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,syr2k,hlsfactory,394721,394721,394721,201714,392034,587234,394721,587234,1.487719173796175,chathls,38,22,xml:kernel_syr2k_csynth.xml
native_vs_best_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+skills,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,syrk,hlsfactory,164241,388881,619281,172975,363295,558495,619281,558495,0.9018442354924501,c2hls,11,11,xml:kernel_syrk_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,2mm,hlsfactory,7582,7582,7582,25322,25322,25322,7582,25322,3.339752044315484,chathls,1116,1330,xml:kernel_2mm_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,3mm,hlsfactory,7018,7018,7018,90518,90518,90518,7018,90518,12.89797663151895,chathls,2860,881,xml:kernel_3mm_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,atax,poly_mini,915,915,915,1288,1288,1288,915,1288,1.4076502732240437,chathls,16,168,xml:atax_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,bicg,poly_mini,843,843,843,982,982,982,843,982,1.1648873072360617,chathls,16,16,xml:bicg_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,covariance,poly_mini,4926,10750,17022,2937,5114,6290,10750,5114,0.4757209302325581,c2hls,8,44,xml:covariance_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,gemm,poly_mini,902,902,902,1419,1419,1419,902,1419,1.5731707317073171,chathls,271,9160,xml:gemm_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+skills,batch_parallel_chathls_fd_ds_rag_20260717_195138_rag_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,256425,256425,256425,2097166,256425,0.12227215203755926,c2hls,11,16,xml:gemm_blocked_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,306388,306388,306388,4627,306388,66.21741949427275,chathls,1408,11,xml:gemm_ncubed_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gesummv,poly_mini,482,482,482,245,245,245,482,245,0.508298755186722,c2hls,20,16,xml:gesummv_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+skills,batch_parallel_chathls_fd_ds_rag_20260717_195138_rag_skills,DeepSeek,matmul,poly_mini,660,660,660,333,333,333,660,333,0.5045454545454545,c2hls,19974,3072,xml:matmul_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,mvt,poly_mini,1234,1234,1234,499,499,499,1234,499,0.40437601296596437,c2hls,16,320,xml:mvt_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+skills,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,symm,hlsfactory,311596,311596,311596,50432,50432,50432,311596,50432,0.16185060141978716,c2hls,30,668,xml:kernel_symm_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+skills,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,syr2k,hlsfactory,394721,394721,394721,201714,392034,587234,394721,392034,0.9931926601320933,c2hls,38,22,xml:kernel_syr2k_csynth.xml
native_vs_best_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+skills,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,syrk,hlsfactory,164241,388881,619281,172975,363295,558495,388881,363295,0.9342060938950476,c2hls,11,11,xml:kernel_syrk_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,2mm,hlsfactory,7582,7582,7582,25322,25322,25322,7582,25322,3.339752044315484,chathls,1116,1330,xml:kernel_2mm_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,3mm,hlsfactory,7018,7018,7018,90518,90518,90518,7018,90518,12.89797663151895,chathls,2860,881,xml:kernel_3mm_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,atax,poly_mini,915,915,915,1288,1288,1288,915,1288,1.4076502732240437,chathls,16,168,xml:atax_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,bicg,poly_mini,843,843,843,982,982,982,843,982,1.1648873072360617,chathls,16,16,xml:bicg_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,covariance,poly_mini,4926,10750,17022,2937,5114,6290,4926,2937,0.5962241169305724,c2hls,8,44,xml:covariance_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,gemm,poly_mini,902,902,902,1419,1419,1419,902,1419,1.5731707317073171,chathls,271,9160,xml:gemm_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+skills,batch_parallel_chathls_fd_ds_rag_20260717_195138_rag_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,256425,256425,256425,2097166,256425,0.12227215203755926,c2hls,11,16,xml:gemm_blocked_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,306388,306388,306388,4627,306388,66.21741949427275,chathls,1408,11,xml:gemm_ncubed_csynth.xml
